Season,Gamecode,NUM_ANOT,TEAM,ID_PLAYER,PLAYER,ID_ACTION,ACTION,POINTS,COORD_X,COORD_Y,ZONE,FASTBREAK,SECOND_CHANCE,POINTS_OFF_TURNOVER,MINUTE,CONSOLE,POINTS_A,POINTS_B,UTC,gameCode,date,home_team,away_team
2024,289,470,PAN,P012774,"NUNN, KENDRICK",3FGM,Three Pointer,3,0,752,H,0,0,0,39,01:59,71,81,20250403184620,289,"Apr 03, 2025",AS MONACO,PANATHINAIKOS AKTOR ATHENS
2024,289,496,PAN,P012774,"NUNN, KENDRICK",2FGM,Two Pointer,2,0,25,A,1,0,0,40,00:16,74,88,20250403185218,289,"Apr 03, 2025",AS MONACO,PANATHINAIKOS AKTOR ATHENS
2024,305,34,PAN,P012774,"NUNN, KENDRICK",2FGA,Missed Two Pointer,0,163,307,E,0,0,0,3,07:22,4,3,20250411182039,305,"Apr 11, 2025",PANATHINAIKOS AKTOR ATHENS,CRVENA ZVEZDA MERIDIANBET BELGRADE
2024,305,62,PAN,P012774,"NUNN, KENDRICK",2FGM,Two Pointer,2,213,69,C,0,0,0,5,05:14,15,11,20250411182447,305,"Apr 11, 2025",PANATHINAIKOS AKTOR ATHENS,CRVENA ZVEZDA MERIDIANBET BELGRADE
2024,305,65,PAN,P012774,"NUNN, KENDRICK",3FGA,Missed Three Pointer,0,18,771,I,0,0,0,6,04:55,15,11,20250411182533,305,"Apr 11, 2025",PANATHINAIKOS AKTOR ATHENS,CRVENA ZVEZDA MERIDIANBET BELGRADE
2024,305,67,PAN,P012774,"NUNN, KENDRICK",3FGA,Missed Three Pointer,0,470,583,I,0,0,0,6,04:39,15,11,20250411182549,305,"Apr 11, 2025",PANATHINAIKOS AKTOR ATHENS,CRVENA ZVEZDA MERIDIANBET BELGRADE
2024,305,194,PAN,P012774,"NUNN, KENDRICK",2FGA,Missed Two Pointer,0,-81,100,B,0,0,0,16,04:31,37,34,20250411185038,305,"Apr 11, 2025",PANATHINAIKOS AKTOR ATHENS,CRVENA ZVEZDA MERIDIANBET BELGRADE
2024,305,218,PAN,P012774,"NUNN, KENDRICK",3FGM,Three Pointer,3,483,583,I,0,0,0,17,03:02,42,39,20250411185457,305,"Apr 11, 2025",PANATHINAIKOS AKTOR ATHENS,CRVENA ZVEZDA MERIDIANBET BELGRADE
2024,305,236,PAN,P012774,"NUNN, KENDRICK",2FGA,Missed Two Pointer,0,-150,150,B,0,0,0,19,01:43,42,44,20250411185842,305,"Apr 11, 2025",PANATHINAIKOS AKTOR ATHENS,CRVENA ZVEZDA MERIDIANBET BELGRADE
2024,305,248,PAN,P012774,"NUNN, KENDRICK",3FGM,Three Pointer,3,144,746,I,0,0,0,20,00:40,45,47,20250411190100,305,"Apr 11, 2025",PANATHINAIKOS AKTOR ATHENS,CRVENA ZVEZDA MERIDIANBET BELGRADE
2024,305,254,PAN,P012774,"NUNN, KENDRICK",FTM,Free Throw In,1,-1,-1, ,0,0,0,20,00:02,46,49,20250411190202,305,"Apr 11, 2025",PANATHINAIKOS AKTOR ATHENS,CRVENA ZVEZDA MERIDIANBET BELGRADE
2024,305,255,PAN,P012774,"NUNN, KENDRICK",FTM,Free Throw In,1,-1,-1, ,0,0,0,20,00:02,47,49,20250411190220,305,"Apr 11, 2025",PANATHINAIKOS AKTOR ATHENS,CRVENA ZVEZDA MERIDIANBET BELGRADE
2024,305,270,PAN,P012774,"NUNN, KENDRICK",2FGM,Two Pointer,2,31,257,E,0,0,0,21,09:01,49,51,20250411191916,305,"Apr 11, 2025",PANATHINAIKOS AKTOR ATHENS,CRVENA ZVEZDA MERIDIANBET BELGRADE
2024,305,278,PAN,P012774,"NUNN, KENDRICK",3FGM,Three Pointer,3,-219,771,H,0,0,0,22,08:24,52,52,20250411192036,305,"Apr 11, 2025",PANATHINAIKOS AKTOR ATHENS,CRVENA ZVEZDA MERIDIANBET BELGRADE
2024,305,288,PAN,P012774,"NUNN, KENDRICK",3FGA,Missed Three Pointer,0,18,777,I,0,0,0,23,07:30,54,59,20250411192226,305,"Apr 11, 2025",PANATHINAIKOS AKTOR ATHENS,CRVENA ZVEZDA MERIDIANBET BELGRADE
2024,305,317,PAN,P012774,"NUNN, KENDRICK",3FGM,Three Pointer,3,-81,702,H,0,1,0,25,05:48,61,62,20250411192657,305,"Apr 11, 2025",PANATHINAIKOS AKTOR ATHENS,CRVENA ZVEZDA MERIDIANBET BELGRADE
2024,305,324,PAN,P012774,"NUNN, KENDRICK",FTM,Free Throw In,1,-1,-1, ,0,0,0,25,05:11,62,64,20250411192819,305,"Apr 11, 2025",PANATHINAIKOS AKTOR ATHENS,CRVENA ZVEZDA MERIDIANBET BELGRADE
2024,305,338,PAN,P012774,"NUNN, KENDRICK",2FGA,Missed Two Pointer,0,-269,238,D,0,0,0,26,04:11,66,68,20250411193208,305,"Apr 11, 2025",PANATHINAIKOS AKTOR ATHENS,CRVENA ZVEZDA MERIDIANBET BELGRADE
2024,305,433,PAN,P012774,"NUNN, KENDRICK",3FGM,Three Pointer,3,-163,690,H,0,0,0,34,06:33,82,82,20250411194936,305,"Apr 11, 2025",PANATHINAIKOS AKTOR ATHENS,CRVENA ZVEZDA MERIDIANBET BELGRADE
2024,305,462,PAN,P012774,"NUNN, KENDRICK",FTM,Free Throw In,1,-1,-1, ,0,0,0,36,04:53,85,85,20250411195454,305,"Apr 11, 2025",PANATHINAIKOS AKTOR ATHENS,CRVENA ZVEZDA MERIDIANBET BELGRADE
2024,305,463,PAN,P012774,"NUNN, KENDRICK",FTM,Free Throw In,1,-1,-1, ,0,0,0,36,04:53,86,85,20250411195506,305,"Apr 11, 2025",PANATHINAIKOS AKTOR ATHENS,CRVENA ZVEZDA MERIDIANBET BELGRADE
2024,305,466,PAN,P012774,"NUNN, KENDRICK",2FGA,Missed Two Pointer,0,-87,238,D,0,0,0,36,04:12,86,87,20250411195549,305,"Apr 11, 2025",PANATHINAIKOS AKTOR ATHENS,CRVENA ZVEZDA MERIDIANBET BELGRADE
2024,305,487,PAN,P012774,"NUNN, KENDRICK",3FGM,Three Pointer,3,-671,276,H,0,0,0,38,02:48,89,94,20250411195955,305,"Apr 11, 2025",PANATHINAIKOS AKTOR ATHENS,CRVENA ZVEZDA MERIDIANBET BELGRADE
2024,305,490,PAN,P012774,"NUNN, KENDRICK",3FGA,Missed Three Pointer,0,276,702,I,0,0,0,38,02:09,89,94,20250411200034,305,"Apr 11, 2025",PANATHINAIKOS AKTOR ATHENS,CRVENA ZVEZDA MERIDIANBET BELGRADE
2024,305,539,PAN,P012774,"NUNN, KENDRICK",FTM,Free Throw In,1,-1,-1, ,0,0,0,42,03:29,97,98,20250411201649,305,"Apr 11, 2025",PANATHINAIKOS AKTOR ATHENS,CRVENA ZVEZDA MERIDIANBET BELGRADE
2024,305,540,PAN,P012774,"NUNN, KENDRICK",FTM,Free Throw In,1,-1,-1, ,0,0,0,42,03:29,98,98,20250411201704,305,"Apr 11, 2025",PANATHINAIKOS AKTOR ATHENS,CRVENA ZVEZDA MERIDIANBET BELGRADE
2024,305,580,PAN,P012774,"NUNN, KENDRICK",2FGM,Two Pointer,2,-119,69,B,1,0,0,44,01:31,106,103,20250411202505,305,"Apr 11, 2025",PANATHINAIKOS AKTOR ATHENS,CRVENA ZVEZDA MERIDIANBET BELGRADE
2024,312,33,PAN,P012774,"NUNN, KENDRICK",3FGM,Three Pointer,3,-69,721,H,0,0,0,3,07:37,7,6,20250422183450,312,"Apr 22, 2025",PANATHINAIKOS AKTOR ATHENS,ANADOLU EFES ISTANBUL
2024,312,69,PAN,P012774,"NUNN, KENDRICK",3FGA,Missed Three Pointer,0,-232,734,H,0,0,0,7,03:42,15,10,20250422184133,312,"Apr 22, 2025",PANATHINAIKOS AKTOR ATHENS,ANADOLU EFES ISTANBUL
2024,312,86,PAN,P012774,"NUNN, KENDRICK",2FGA,Missed Two Pointer,0,-144,69,B,0,0,0,8,02:44,17,12,20250422184333,312,"Apr 22, 2025",PANATHINAIKOS AKTOR ATHENS,ANADOLU EFES ISTANBUL
2024,312,216,PAN,P012774,"NUNN, KENDRICK",2FGA,Missed Two Pointer,0,-112,125,B,0,0,0,15,05:28,32,30,20250422190322,312,"Apr 22, 2025",PANATHINAIKOS AKTOR ATHENS,ANADOLU EFES ISTANBUL
2024,312,220,PAN,P012774,"NUNN, KENDRICK",2FGA,Missed Two Pointer,0,69,125,C,0,0,0,15,05:05,32,33,20250422190345,312,"Apr 22, 2025",PANATHINAIKOS AKTOR ATHENS,ANADOLU EFES ISTANBUL
2024,312,228,PAN,P012774,"NUNN, KENDRICK",3FGA,Missed Three Pointer,0,-627,595,H,0,0,0,16,04:23,32,35,20250422190609,312,"Apr 22, 2025",PANATHINAIKOS AKTOR ATHENS,ANADOLU EFES ISTANBUL
2024,312,243,PAN,P012774,"NUNN, KENDRICK",2FGM,Two Pointer,2,181,181,E,0,0,0,18,02:36,36,42,20250422190823,312,"Apr 22, 2025",PANATHINAIKOS AKTOR ATHENS,ANADOLU EFES ISTANBUL
2024,312,277,PAN,P012774,"NUNN, KENDRICK",3FGA,Missed Three Pointer,0,282,702,I,0,0,0,20,00:07,40,48,20250422191247,312,"Apr 22, 2025",PANATHINAIKOS AKTOR ATHENS,ANADOLU EFES ISTANBUL
2024,312,292,PAN,P012774,"NUNN, KENDRICK",2FGA,Missed Two Pointer,0,-156,219,D,0,0,0,21,09:33,40,50,20250422192950,312,"Apr 22, 2025",PANATHINAIKOS AKTOR ATHENS,ANADOLU EFES ISTANBUL
2024,312,313,PAN,P012774,"NUNN, KENDRICK",3FGA,Missed Three Pointer,0,483,621,I,0,0,0,23,07:45,43,52,20250422193152,312,"Apr 22, 2025",PANATHINAIKOS AKTOR ATHENS,ANADOLU EFES ISTANBUL
2024,312,317,PAN,P012774,"NUNN, KENDRICK",3FGM,Three Pointer,3,200,727,I,0,0,0,23,07:04,46,55,20250422193234,312,"Apr 22, 2025",PANATHINAIKOS AKTOR ATHENS,ANADOLU EFES ISTANBUL
2024,312,336,PAN,P012774,"NUNN, KENDRICK",3FGA,Missed Three Pointer,0,-56,740,H,0,0,0,25,05:59,48,55,20250422193455,312,"Apr 22, 2025",PANATHINAIKOS AKTOR ATHENS,ANADOLU EFES ISTANBUL
2024,312,352,PAN,P012774,"NUNN, KENDRICK",3FGM,Three Pointer,3,671,56,I,0,1,0,26,04:23,54,60,20250422193644,312,"Apr 22, 2025",PANATHINAIKOS AKTOR ATHENS,ANADOLU EFES ISTANBUL
2024,312,405,PAN,P012774,"NUNN, KENDRICK",FTM,Free Throw In,1,-1,-1, ,1,0,0,28,02:06,59,70,20250422194506,312,"Apr 22, 2025",PANATHINAIKOS AKTOR ATHENS,ANADOLU EFES ISTANBUL
2024,312,406,PAN,P012774,"NUNN, KENDRICK",FTM,Free Throw In,1,-1,-1, ,1,0,0,28,02:06,60,70,20250422194521,312,"Apr 22, 2025",PANATHINAIKOS AKTOR ATHENS,ANADOLU EFES ISTANBUL
2024,312,457,PAN,P012774,"NUNN, KENDRICK",3FGA,Missed Three Pointer,0,345,702,I,0,0,0,32,08:28,68,72,20250422195427,312,"Apr 22, 2025",PANATHINAIKOS AKTOR ATHENS,ANADOLU EFES ISTANBUL
2024,312,550,PAN,P012774,"NUNN, KENDRICK",3FGA,Missed Three Pointer,0,501,602,I,0,0,0,39,01:37,80,78,20250422201415,312,"Apr 22, 2025",PANATHINAIKOS AKTOR ATHENS,ANADOLU EFES ISTANBUL
2024,312,591,PAN,P012774,"NUNN, KENDRICK",FTM,Free Throw In,1,-1,-1, ,0,0,0,40,00:16,86,80,20250422202205,312,"Apr 22, 2025",PANATHINAIKOS AKTOR ATHENS,ANADOLU EFES ISTANBUL
2024,312,592,PAN,P012774,"NUNN, KENDRICK",FTM,Free Throw In,1,-1,-1, ,0,0,0,40,00:16,87,80,20250422202220,312,"Apr 22, 2025",PANATHINAIKOS AKTOR ATHENS,ANADOLU EFES ISTANBUL
2024,316,21,PAN,P012774,"NUNN, KENDRICK",2FGA,Missed Two Pointer,0,106,69,C,0,0,0,1,09:22,0,0,20250424183156,316,"Apr 24, 2025",PANATHINAIKOS AKTOR ATHENS,ANADOLU EFES ISTANBUL
2024,316,76,PAN,P012774,"NUNN, KENDRICK",2FGM,Two Pointer,2,156,43,C,0,0,0,6,04:40,14,10,20250424184104,316,"Apr 24, 2025",PANATHINAIKOS AKTOR ATHENS,ANADOLU EFES ISTANBUL
2024,316,99,PAN,P012774,"NUNN, KENDRICK",3FGA,Missed Three Pointer,0,43,746,I,0,0,0,8,02:50,18,15,20250424184636,316,"Apr 24, 2025",PANATHINAIKOS AKTOR ATHENS,ANADOLU EFES ISTANBUL
2024,316,136,PAN,P012774,"NUNN, KENDRICK",2FGM,Two Pointer,2,-119,87,B,0,0,0,10,01:00,29,17,20250424185120,316,"Apr 24, 2025",PANATHINAIKOS AKTOR ATHENS,ANADOLU EFES ISTANBUL
2024,316,147,PAN,P012774,"NUNN, KENDRICK",3FGA,Missed Three Pointer,0,-363,671,H,0,0,0,12,08:51,32,20,20250424185534,316,"Apr 24, 2025",PANATHINAIKOS AKTOR ATHENS,ANADOLU EFES ISTANBUL
2024,316,268,PAN,P012774,"NUNN, KENDRICK",2FGA,Missed Two Pointer,0,31,200,C,0,0,0,20,00:31,42,36,20250424191358,316,"Apr 24, 2025",PANATHINAIKOS AKTOR ATHENS,ANADOLU EFES ISTANBUL
2024,316,284,PAN,P012774,"NUNN, KENDRICK",2FGM,Two Pointer,2,-87,87,B,0,0,0,21,09:40,44,36,20250424193041,316,"Apr 24, 2025",PANATHINAIKOS AKTOR ATHENS,ANADOLU EFES ISTANBUL
2024,316,313,PAN,P012774,"NUNN, KENDRICK",2FGA,Missed Two Pointer,0,163,213,E,0,0,0,23,07:17,50,38,20250424193630,316,"Apr 24, 2025",PANATHINAIKOS AKTOR ATHENS,ANADOLU EFES ISTANBUL
2024,316,320,PAN,P012774,"NUNN, KENDRICK",2FGA,Missed Two Pointer,0,-150,106,B,0,0,0,24,06:37,50,38,20250424193713,316,"Apr 24, 2025",PANATHINAIKOS AKTOR ATHENS,ANADOLU EFES ISTANBUL
2024,316,414,PAN,P012774,"NUNN, KENDRICK",2FGM,Two Pointer,2,-18,382,D,0,0,0,30,00:23,57,50,20250424195125,316,"Apr 24, 2025",PANATHINAIKOS AKTOR ATHENS,ANADOLU EFES ISTANBUL
2024,316,434,PAN,P012774,"NUNN, KENDRICK",2FGA,Missed Two Pointer,0,94,238,E,0,0,0,32,08:50,60,50,20250424195639,316,"Apr 24, 2025",PANATHINAIKOS AKTOR ATHENS,ANADOLU EFES ISTANBUL
2024,316,501,PAN,P012774,"NUNN, KENDRICK",3FGA,Missed Three Pointer,0,495,552,I,0,0,0,37,03:39,66,64,20250424200934,316,"Apr 24, 2025",PANATHINAIKOS AKTOR ATHENS,ANADOLU EFES ISTANBUL
2024,316,505,PAN,P012774,"NUNN, KENDRICK",2FGM,Two Pointer,2,87,81,C,1,0,0,37,03:22,68,64,20250424200953,316,"Apr 24, 2025",PANATHINAIKOS AKTOR ATHENS,ANADOLU EFES ISTANBUL
2024,316,512,PAN,P012774,"NUNN, KENDRICK",FTM,Free Throw In,1,-1,-1, ,1,0,0,37,03:22,69,64,20250424201043,316,"Apr 24, 2025",PANATHINAIKOS AKTOR ATHENS,ANADOLU EFES ISTANBUL
2024,316,531,PAN,P012774,"NUNN, KENDRICK",2FGA,Missed Two Pointer,0,-100,69,B,0,0,0,38,02:13,71,68,20250424201411,316,"Apr 24, 2025",PANATHINAIKOS AKTOR ATHENS,ANADOLU EFES ISTANBUL
2024,316,552,PAN,P012774,"NUNN, KENDRICK",3FGA,Missed Three Pointer,0,-112,734,H,0,0,0,40,00:21,73,76,20250424202126,316,"Apr 24, 2025",PANATHINAIKOS AKTOR ATHENS,ANADOLU EFES ISTANBUL
2024,316,561,PAN,P012774,"NUNN, KENDRICK",3FGM,Three Pointer,3,-696,-18,H,0,0,0,40,00:18,76,77,20250424202406,316,"Apr 24, 2025",PANATHINAIKOS AKTOR ATHENS,ANADOLU EFES ISTANBUL
2024,316,572,PAN,P012774,"NUNN, KENDRICK",3FGA,Missed Three Pointer,0,508,545,I,0,0,0,40,01:00,76,79,20250424202715,316,"Apr 24, 2025",PANATHINAIKOS AKTOR ATHENS,ANADOLU EFES ISTANBUL
2024,320,38,PAN,P012774,"NUNN, KENDRICK",2FGA,Missed Two Pointer,0,-131,25,B,0,0,0,4,06:14,8,9,20250430175045,320,"Apr 30, 2025",ANADOLU EFES ISTANBUL,PANATHINAIKOS AKTOR ATHENS
2024,320,46,PAN,P012774,"NUNN, KENDRICK",2FGM,Two Pointer,2,-37,106,B,0,0,0,5,05:15,13,11,20250430175154,320,"Apr 30, 2025",ANADOLU EFES ISTANBUL,PANATHINAIKOS AKTOR ATHENS
2024,320,58,PAN,P012774,"NUNN, KENDRICK",2FGA,Missed Two Pointer,0,0,326,D,0,0,0,7,03:55,13,11,20250430175531,320,"Apr 30, 2025",ANADOLU EFES ISTANBUL,PANATHINAIKOS AKTOR ATHENS
2024,320,82,PAN,P012774,"NUNN, KENDRICK",2FGM,Two Pointer,2,225,94,C,0,0,0,8,02:06,18,16,20250430175853,320,"Apr 30, 2025",ANADOLU EFES ISTANBUL,PANATHINAIKOS AKTOR ATHENS
2024,320,102,PAN,P012774,"NUNN, KENDRICK",3FGA,Missed Three Pointer,0,-263,664,H,0,0,0,10,00:03,23,20,20250430180158,320,"Apr 30, 2025",ANADOLU EFES ISTANBUL,PANATHINAIKOS AKTOR ATHENS
2024,320,265,PAN,P012774,"NUNN, KENDRICK",2FGM,Two Pointer,2,138,87,C,1,0,0,20,00:01,39,45,20250430183020,320,"Apr 30, 2025",ANADOLU EFES ISTANBUL,PANATHINAIKOS AKTOR ATHENS
2024,320,291,PAN,P012774,"NUNN, KENDRICK",2FGM,Two Pointer,2,307,200,E,0,0,0,22,08:56,39,47,20250430184833,320,"Apr 30, 2025",ANADOLU EFES ISTANBUL,PANATHINAIKOS AKTOR ATHENS
2024,320,302,PAN,P012774,"NUNN, KENDRICK",2FGM,Two Pointer,2,-207,188,D,0,0,1,22,08:06,39,49,20250430185028,320,"Apr 30, 2025",ANADOLU EFES ISTANBUL,PANATHINAIKOS AKTOR ATHENS
2024,320,317,PAN,P012774,"NUNN, KENDRICK",2FGM,Two Pointer,2,75,43,C,1,0,1,24,06:59,42,51,20250430185136,320,"Apr 30, 2025",ANADOLU EFES ISTANBUL,PANATHINAIKOS AKTOR ATHENS
2024,320,390,PAN,P012774,"NUNN, KENDRICK",FTM,Free Throw In,1,-1,-1, ,0,0,1,28,02:20,48,60,20250430190414,320,"Apr 30, 2025",ANADOLU EFES ISTANBUL,PANATHINAIKOS AKTOR ATHENS
2024,320,391,PAN,P012774,"NUNN, KENDRICK",FTM,Free Throw In,1,-1,-1, ,0,0,1,28,02:20,48,61,20250430190431,320,"Apr 30, 2025",ANADOLU EFES ISTANBUL,PANATHINAIKOS AKTOR ATHENS
2024,320,394,PAN,P012774,"NUNN, KENDRICK",2FGM,Two Pointer,2,12,175,C,0,0,0,29,01:34,50,63,20250430190522,320,"Apr 30, 2025",ANADOLU EFES ISTANBUL,PANATHINAIKOS AKTOR ATHENS
2024,320,465,PAN,P012774,"NUNN, KENDRICK",2FGM,Two Pointer,2,225,69,C,0,0,0,35,05:23,64,67,20250430192255,320,"Apr 30, 2025",ANADOLU EFES ISTANBUL,PANATHINAIKOS AKTOR ATHENS
2024,320,470,PAN,P012774,"NUNN, KENDRICK",FTM,Free Throw In,1,-1,-1, ,0,0,0,35,05:23,64,68,20250430192333,320,"Apr 30, 2025",ANADOLU EFES ISTANBUL,PANATHINAIKOS AKTOR ATHENS
2024,320,485,PAN,P012774,"NUNN, KENDRICK",2FGM,Two Pointer,2,301,451,G,0,0,0,36,04:01,68,70,20250430192841,320,"Apr 30, 2025",ANADOLU EFES ISTANBUL,PANATHINAIKOS AKTOR ATHENS
2024,320,497,PAN,P012774,"NUNN, KENDRICK",2FGA,Missed Two Pointer,0,169,25,C,0,0,0,38,02:49,70,70,20250430193044,320,"Apr 30, 2025",ANADOLU EFES ISTANBUL,PANATHINAIKOS AKTOR ATHENS
2024,320,501,PAN,P012774,"NUNN, KENDRICK",3FGA,Missed Three Pointer,0,244,658,I,0,0,0,38,02:43,70,70,20250430193301,320,"Apr 30, 2025",ANADOLU EFES ISTANBUL,PANATHINAIKOS AKTOR ATHENS
2024,320,529,PAN,P012774,"NUNN, KENDRICK",FTM,Free Throw In,1,-1,-1, ,0,1,1,39,01:42,70,71,20250430193816,320,"Apr 30, 2025",ANADOLU EFES ISTANBUL,PANATHINAIKOS AKTOR ATHENS
2024,320,532,PAN,P012774,"NUNN, KENDRICK",FTM,Free Throw In,1,-1,-1, ,0,1,1,39,01:42,70,72,20250430193837,320,"Apr 30, 2025",ANADOLU EFES ISTANBUL,PANATHINAIKOS AKTOR ATHENS
2024,320,534,PAN,P012774,"NUNN, KENDRICK",2FGA,Missed Two Pointer,0,-225,31,B,0,0,0,39,01:02,72,72,20250430193922,320,"Apr 30, 2025",ANADOLU EFES ISTANBUL,PANATHINAIKOS AKTOR ATHENS
2024,320,581,PAN,P012774,"NUNN, KENDRICK",FTM,Free Throw In,1,-1,-1, ,0,0,0,40,00:03,77,80,20250430195240,320,"Apr 30, 2025",ANADOLU EFES ISTANBUL,PANATHINAIKOS AKTOR ATHENS
2024,320,582,PAN,P012774,"NUNN, KENDRICK",FTM,Free Throw In,1,-1,-1, ,0,0,0,40,00:03,77,81,20250430195259,320,"Apr 30, 2025",ANADOLU EFES ISTANBUL,PANATHINAIKOS AKTOR ATHENS
2024,324,16,PAN,P012774,"NUNN, KENDRICK",FTM,Free Throw In,1,-1,-1, ,0,0,1,2,08:45,2,4,20250502173334,324,"May 02, 2025",ANADOLU EFES ISTANBUL,PANATHINAIKOS AKTOR ATHENS
2024,324,41,PAN,P012774,"NUNN, KENDRICK",2FGA,Missed Two Pointer,0,307,288,E,0,0,0,4,06:24,7,9,20250502173613,324,"May 02, 2025",ANADOLU EFES ISTANBUL,PANATHINAIKOS AKTOR ATHENS
2024,324,95,PAN,P012774,"NUNN, KENDRICK",FTM,Free Throw In,1,-1,-1, ,0,0,0,7,03:15,14,15,20250502174605,324,"May 02, 2025",ANADOLU EFES ISTANBUL,PANATHINAIKOS AKTOR ATHENS
2024,324,96,PAN,P012774,"NUNN, KENDRICK",FTM,Free Throw In,1,-1,-1, ,0,0,0,7,03:15,14,16,20250502174620,324,"May 02, 2025",ANADOLU EFES ISTANBUL,PANATHINAIKOS AKTOR ATHENS
2024,324,122,PAN,P012774,"NUNN, KENDRICK",3FGA,Missed Three Pointer,0,395,633,I,0,0,0,10,00:43,21,18,20250502175020,324,"May 02, 2025",ANADOLU EFES ISTANBUL,PANATHINAIKOS AKTOR ATHENS
2024,324,208,PAN,P012774,"NUNN, KENDRICK",2FGA,Missed Two Pointer,0,43,200,C,0,0,0,16,04:50,28,28,20250502180449,324,"May 02, 2025",ANADOLU EFES ISTANBUL,PANATHINAIKOS AKTOR ATHENS
2024,324,272,PAN,P012774,"NUNN, KENDRICK",2FGA,Missed Two Pointer,0,-370,12,D,0,0,0,20,00:05,35,33,20250502181615,324,"May 02, 2025",ANADOLU EFES ISTANBUL,PANATHINAIKOS AKTOR ATHENS
2024,324,299,PAN,P012774,"NUNN, KENDRICK",2FGM,Two Pointer,2,414,75,E,0,0,0,21,09:13,40,35,20250502183740,324,"May 02, 2025",ANADOLU EFES ISTANBUL,PANATHINAIKOS AKTOR ATHENS
2024,324,307,PAN,P012774,"NUNN, KENDRICK",2FGA,Missed Two Pointer,0,357,56,E,0,0,0,22,08:35,42,35,20250502183819,324,"May 02, 2025",ANADOLU EFES ISTANBUL,PANATHINAIKOS AKTOR ATHENS
2024,324,324,PAN,P012774,"NUNN, KENDRICK",FTM,Free Throw In,1,-1,-1, ,0,0,0,24,06:59,45,40,20250502184049,324,"May 02, 2025",ANADOLU EFES ISTANBUL,PANATHINAIKOS AKTOR ATHENS
2024,324,453,PAN,P012774,"NUNN, KENDRICK",3FGM,Three Pointer,3,-307,696,H,0,0,0,34,06:58,63,64,20250502190842,324,"May 02, 2025",ANADOLU EFES ISTANBUL,PANATHINAIKOS AKTOR ATHENS
2024,324,458,PAN,P012774,"NUNN, KENDRICK",3FGA,Missed Three Pointer,0,345,608,I,0,0,0,34,06:21,66,64,20250502191002,324,"May 02, 2025",ANADOLU EFES ISTANBUL,PANATHINAIKOS AKTOR ATHENS
2024,324,469,PAN,P012774,"NUNN, KENDRICK",2FGA,Missed Two Pointer,0,-87,163,B,0,0,0,35,05:46,66,64,20250502191117,324,"May 02, 2025",ANADOLU EFES ISTANBUL,PANATHINAIKOS AKTOR ATHENS
2024,324,486,PAN,P012774,"NUNN, KENDRICK",2FGA,Missed Two Pointer,0,-125,87,B,0,0,0,36,04:21,69,66,20250502191431,324,"May 02, 2025",ANADOLU EFES ISTANBUL,PANATHINAIKOS AKTOR ATHENS
2024,324,537,PAN,P012774,"NUNN, KENDRICK",2FGA,Missed Two Pointer,0,294,62,E,0,0,0,40,00:35,77,73,20250502192619,324,"May 02, 2025",ANADOLU EFES ISTANBUL,PANATHINAIKOS AKTOR ATHENS
2024,324,541,PAN,P012774,"NUNN, KENDRICK",3FGM,Three Pointer,3,702,0,I,0,1,0,40,00:30,77,76,20250502192642,324,"May 02, 2025",ANADOLU EFES ISTANBUL,PANATHINAIKOS AKTOR ATHENS
2024,326,43,PAN,P012774,"NUNN, KENDRICK",3FGA,Missed Three Pointer,0,520,533,I,0,0,0,3,07:23,5,3,20250506185019,326,"May 06, 2025",PANATHINAIKOS AKTOR ATHENS,ANADOLU EFES ISTANBUL
2024,326,80,PAN,P012774,"NUNN, KENDRICK",3FGA,Missed Three Pointer,0,-144,765,H,0,0,0,6,04:43,10,6,20250506185705,326,"May 06, 2025",PANATHINAIKOS AKTOR ATHENS,ANADOLU EFES ISTANBUL
2024,326,152,PAN,P012774,"NUNN, KENDRICK",3FGM,Three Pointer,3,238,696,I,0,0,0,11,09:42,21,10,20250506191017,326,"May 06, 2025",PANATHINAIKOS AKTOR ATHENS,ANADOLU EFES ISTANBUL
2024,326,162,PAN,P012774,"NUNN, KENDRICK",3FGA,Missed Three Pointer,0,414,583,I,0,0,0,12,08:30,23,10,20250506191147,326,"May 06, 2025",PANATHINAIKOS AKTOR ATHENS,ANADOLU EFES ISTANBUL
2024,326,179,PAN,P012774,"NUNN, KENDRICK",2FGM,Two Pointer,2,163,238,E,0,0,0,13,07:41,26,11,20250506191417,326,"May 06, 2025",PANATHINAIKOS AKTOR ATHENS,ANADOLU EFES ISTANBUL
2024,326,182,PAN,P012774,"NUNN, KENDRICK",3FGM,Three Pointer,3,213,727,I,0,0,0,13,07:16,29,11,20250506191458,326,"May 06, 2025",PANATHINAIKOS AKTOR ATHENS,ANADOLU EFES ISTANBUL
2024,326,263,PAN,P012774,"NUNN, KENDRICK",2FGA,Missed Two Pointer,0,-56,301,D,0,0,0,18,02:33,36,22,20250506193130,326,"May 06, 2025",PANATHINAIKOS AKTOR ATHENS,ANADOLU EFES ISTANBUL
2024,326,336,PAN,P012774,"NUNN, KENDRICK",3FGA,Missed Three Pointer,0,-175,715,H,0,0,0,22,08:57,41,30,20250506195731,326,"May 06, 2025",PANATHINAIKOS AKTOR ATHENS,ANADOLU EFES ISTANBUL
2024,326,338,PAN,P012774,"NUNN, KENDRICK",3FGA,Missed Three Pointer,0,282,646,I,0,0,0,22,08:47,41,30,20250506195800,326,"May 06, 2025",PANATHINAIKOS AKTOR ATHENS,ANADOLU EFES ISTANBUL
