Season,Gamecode,NUM_ANOT,TEAM,ID_PLAYER,PLAYER,ID_ACTION,ACTION,POINTS,COORD_X,COORD_Y,ZONE,FASTBREAK,SECOND_CHANCE,POINTS_OFF_TURNOVER,MINUTE,CONSOLE,POINTS_A,POINTS_B,UTC,gameCode,date,home_team,away_team
2023,267,521,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,0,37,03:35,72,87,20240320194533,267,"Mar 20, 2024",AS MONACO,EA7 EMPORIO ARMANI MILAN
2023,275,14,MCO,P005985,"JAMES, MIKE",3FGA,Missed Three Pointer,0,-62,796,H,0,0,0,1,09:43,0,0,20240322180126,275,"Mar 22, 2024",AS MONACO,VALENCIA BASKET
2023,275,55,MCO,P005985,"JAMES, MIKE",2FGM,Two Pointer,2,43,225,E,0,0,0,5,05:18,12,4,20240322180914,275,"Mar 22, 2024",AS MONACO,VALENCIA BASKET
2023,275,69,MCO,P005985,"JAMES, MIKE",2FGA,Missed Two Pointer,0,-62,81,B,0,0,0,6,05:00,14,7,20240322181331,275,"Mar 22, 2024",AS MONACO,VALENCIA BASKET
2023,275,98,MCO,P005985,"JAMES, MIKE",2FGA,Missed Two Pointer,0,-69,144,B,0,0,0,8,02:09,16,9,20240322181812,275,"Mar 22, 2024",AS MONACO,VALENCIA BASKET
2023,275,216,MCO,P005985,"JAMES, MIKE",2FGM,Two Pointer,2,-213,489,F,0,0,0,17,03:38,31,27,20240322183942,275,"Mar 22, 2024",AS MONACO,VALENCIA BASKET
2023,275,243,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,0,18,02:04,32,29,20240322184457,275,"Mar 22, 2024",AS MONACO,VALENCIA BASKET
2023,275,244,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,0,18,02:04,33,29,20240322184510,275,"Mar 22, 2024",AS MONACO,VALENCIA BASKET
2023,275,248,MCO,P005985,"JAMES, MIKE",2FGM,Two Pointer,2,-56,244,D,1,0,1,19,01:46,35,29,20240322184533,275,"Mar 22, 2024",AS MONACO,VALENCIA BASKET
2023,275,284,MCO,P005985,"JAMES, MIKE",2FGA,Missed Two Pointer,0,-420,181,F,0,0,0,21,09:24,38,34,20240322190630,275,"Mar 22, 2024",AS MONACO,VALENCIA BASKET
2023,275,336,MCO,P005985,"JAMES, MIKE",2FGA,Missed Two Pointer,0,-43,225,D,0,0,0,25,05:27,49,44,20240322191603,275,"Mar 22, 2024",AS MONACO,VALENCIA BASKET
2023,275,351,MCO,P005985,"JAMES, MIKE",2FGM,Two Pointer,2,-56,138,B,0,0,1,26,04:28,53,46,20240322191851,275,"Mar 22, 2024",AS MONACO,VALENCIA BASKET
2023,275,441,MCO,P005985,"JAMES, MIKE",2FGA,Missed Two Pointer,0,-69,432,F,0,0,0,31,09:11,59,54,20240322193620,275,"Mar 22, 2024",AS MONACO,VALENCIA BASKET
2023,275,494,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,1,34,06:43,62,61,20240322194152,275,"Mar 22, 2024",AS MONACO,VALENCIA BASKET
2023,275,495,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,1,34,06:43,63,61,20240322194206,275,"Mar 22, 2024",AS MONACO,VALENCIA BASKET
2023,275,526,MCO,P005985,"JAMES, MIKE",2FGA,Missed Two Pointer,0,-388,232,F,0,0,0,37,03:57,72,64,20240322194826,275,"Mar 22, 2024",AS MONACO,VALENCIA BASKET
2023,275,534,MCO,P005985,"JAMES, MIKE",3FGA,Missed Three Pointer,0,-263,696,H,0,0,0,38,02:40,72,66,20240322194943,275,"Mar 22, 2024",AS MONACO,VALENCIA BASKET
2023,275,542,MCO,P005985,"JAMES, MIKE",3FGM,Three Pointer,3,-363,690,H,0,0,0,38,02:16,75,68,20240322195129,275,"Mar 22, 2024",AS MONACO,VALENCIA BASKET
2023,275,561,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,0,39,01:23,76,70,20240322195729,275,"Mar 22, 2024",AS MONACO,VALENCIA BASKET
2023,275,562,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,0,39,01:23,77,70,20240322195745,275,"Mar 22, 2024",AS MONACO,VALENCIA BASKET
2023,275,576,MCO,P005985,"JAMES, MIKE",3FGA,Missed Three Pointer,0,-175,702,H,0,0,0,40,00:13,77,74,20240322195956,275,"Mar 22, 2024",AS MONACO,VALENCIA BASKET
2023,281,6,MCO,P005985,"JAMES, MIKE",2FGM,Two Pointer,2,-100,100,B,1,0,1,1,09:27,0,2,20240328200129,281,"Mar 28, 2024",LDLC ASVEL VILLEURBANNE,AS MONACO
2023,281,36,MCO,P005985,"JAMES, MIKE",2FGA,Missed Two Pointer,0,-200,94,B,0,0,0,4,06:33,0,6,20240328200544,281,"Mar 28, 2024",LDLC ASVEL VILLEURBANNE,AS MONACO
2023,281,89,MCO,P005985,"JAMES, MIKE",2FGA,Missed Two Pointer,0,-345,307,F,0,0,0,8,02:58,8,16,20240328201210,281,"Mar 28, 2024",LDLC ASVEL VILLEURBANNE,AS MONACO
2023,281,115,MCO,P005985,"JAMES, MIKE",3FGA,Missed Three Pointer,0,677,56,I,0,0,0,9,01:04,10,19,20240328201512,281,"Mar 28, 2024",LDLC ASVEL VILLEURBANNE,AS MONACO
2023,281,260,MCO,P005985,"JAMES, MIKE",2FGA,Missed Two Pointer,0,-351,307,F,0,0,0,19,01:21,36,36,20240328204141,281,"Mar 28, 2024",LDLC ASVEL VILLEURBANNE,AS MONACO
2023,281,275,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,0,20,00:27,38,41,20240328204555,281,"Mar 28, 2024",LDLC ASVEL VILLEURBANNE,AS MONACO
2023,281,323,MCO,P005985,"JAMES, MIKE",3FGA,Missed Three Pointer,0,545,432,I,0,0,0,23,07:46,45,44,20240328210810,281,"Mar 28, 2024",LDLC ASVEL VILLEURBANNE,AS MONACO
2023,281,345,MCO,P005985,"JAMES, MIKE",2FGM,Two Pointer,2,100,69,C,0,0,0,25,05:51,55,48,20240328211246,281,"Mar 28, 2024",LDLC ASVEL VILLEURBANNE,AS MONACO
2023,281,363,MCO,P005985,"JAMES, MIKE",2FGM,Two Pointer,2,-376,457,F,0,0,0,26,04:35,57,50,20240328211438,281,"Mar 28, 2024",LDLC ASVEL VILLEURBANNE,AS MONACO
2023,281,487,MCO,P005985,"JAMES, MIKE",2FGM,Two Pointer,2,-370,301,F,0,0,0,35,05:46,68,67,20240328213622,281,"Mar 28, 2024",LDLC ASVEL VILLEURBANNE,AS MONACO
2023,281,497,MCO,P005985,"JAMES, MIKE",3FGA,Missed Three Pointer,0,-627,407,H,0,0,0,36,04:48,68,69,20240328213803,281,"Mar 28, 2024",LDLC ASVEL VILLEURBANNE,AS MONACO
2023,281,539,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,0,39,01:24,71,81,20240328214735,281,"Mar 28, 2024",LDLC ASVEL VILLEURBANNE,AS MONACO
2023,281,540,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,0,39,01:24,71,82,20240328214737,281,"Mar 28, 2024",LDLC ASVEL VILLEURBANNE,AS MONACO
2023,281,554,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,0,40,00:59,74,85,20240328214917,281,"Mar 28, 2024",LDLC ASVEL VILLEURBANNE,AS MONACO
2023,290,24,MCO,P005985,"JAMES, MIKE",3FGM,Three Pointer,3,-401,646,H,1,0,0,3,07:36,7,2,20240404170332,290,"Apr 04, 2024",AS MONACO,ZALGIRIS KAUNAS
2023,290,37,MCO,P005985,"JAMES, MIKE",2FGM,Two Pointer,2,0,388,D,0,0,0,4,06:28,9,4,20240404170552,290,"Apr 04, 2024",AS MONACO,ZALGIRIS KAUNAS
2023,290,61,MCO,P005985,"JAMES, MIKE",2FGM,Two Pointer,2,-25,188,B,0,0,1,6,04:38,11,4,20240404171037,290,"Apr 04, 2024",AS MONACO,ZALGIRIS KAUNAS
2023,290,163,MCO,P005985,"JAMES, MIKE",2FGA,Missed Two Pointer,0,6,232,E,0,0,0,13,07:17,25,18,20240404173040,290,"Apr 04, 2024",AS MONACO,ZALGIRIS KAUNAS
2023,290,195,MCO,P005985,"JAMES, MIKE",2FGA,Missed Two Pointer,0,62,150,C,0,0,0,16,04:41,30,25,20240404173417,290,"Apr 04, 2024",AS MONACO,ZALGIRIS KAUNAS
2023,290,212,MCO,P005985,"JAMES, MIKE",2FGM,Two Pointer,2,-357,401,F,0,1,0,17,03:25,34,27,20240404173731,290,"Apr 04, 2024",AS MONACO,ZALGIRIS KAUNAS
2023,290,236,MCO,P005985,"JAMES, MIKE",3FGA,Missed Three Pointer,0,0,777,H,0,0,0,19,01:26,37,29,20240404174123,290,"Apr 04, 2024",AS MONACO,ZALGIRIS KAUNAS
2023,290,261,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,1,20,00:30,38,29,20240404174505,290,"Apr 04, 2024",AS MONACO,ZALGIRIS KAUNAS
2023,290,262,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,1,20,00:30,39,29,20240404174520,290,"Apr 04, 2024",AS MONACO,ZALGIRIS KAUNAS
2023,290,312,MCO,P005985,"JAMES, MIKE",2FGA,Missed Two Pointer,0,-414,138,D,0,0,0,23,07:35,41,33,20240404180823,290,"Apr 04, 2024",AS MONACO,ZALGIRIS KAUNAS
2023,290,329,MCO,P005985,"JAMES, MIKE",2FGA,Missed Two Pointer,0,-50,156,B,0,0,0,24,06:22,41,35,20240404181124,290,"Apr 04, 2024",AS MONACO,ZALGIRIS KAUNAS
2023,290,334,MCO,P005985,"JAMES, MIKE",2FGA,Missed Two Pointer,0,-69,470,F,0,0,0,25,05:51,41,35,20240404181157,290,"Apr 04, 2024",AS MONACO,ZALGIRIS KAUNAS
2023,290,453,MCO,P005985,"JAMES, MIKE",2FGM,Two Pointer,2,-382,169,D,0,0,1,33,07:55,56,44,20240404183457,290,"Apr 04, 2024",AS MONACO,ZALGIRIS KAUNAS
2023,290,474,MCO,P005985,"JAMES, MIKE",2FGM,Two Pointer,2,-50,451,F,0,0,0,34,06:59,61,46,20240404184022,290,"Apr 04, 2024",AS MONACO,ZALGIRIS KAUNAS
2023,290,488,MCO,P005985,"JAMES, MIKE",3FGA,Missed Three Pointer,0,-25,752,H,0,0,0,35,05:39,61,49,20240404184210,290,"Apr 04, 2024",AS MONACO,ZALGIRIS KAUNAS
2023,290,492,MCO,P005985,"JAMES, MIKE",2FGA,Missed Two Pointer,0,-288,276,D,0,0,0,35,05:10,61,49,20240404184240,290,"Apr 04, 2024",AS MONACO,ZALGIRIS KAUNAS
2023,290,519,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,1,37,03:09,63,55,20240404184830,290,"Apr 04, 2024",AS MONACO,ZALGIRIS KAUNAS
2023,290,531,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,0,38,02:27,64,58,20240404184949,290,"Apr 04, 2024",AS MONACO,ZALGIRIS KAUNAS
2023,290,532,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,0,38,02:27,65,58,20240404185004,290,"Apr 04, 2024",AS MONACO,ZALGIRIS KAUNAS
2023,299,27,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,0,4,06:52,7,6,20240411170541,299,"Apr 11, 2024",AS MONACO,FC BAYERN MUNICH
2023,299,30,MCO,P005985,"JAMES, MIKE",3FGM,Three Pointer,3,345,683,I,0,0,0,4,06:21,10,6,20240411170614,299,"Apr 11, 2024",AS MONACO,FC BAYERN MUNICH
2023,299,82,MCO,P005985,"JAMES, MIKE",2FGA,Missed Two Pointer,0,-62,169,B,0,0,0,8,02:37,20,14,20240411171503,299,"Apr 11, 2024",AS MONACO,FC BAYERN MUNICH
2023,299,169,MCO,P005985,"JAMES, MIKE",2FGM,Two Pointer,2,-100,131,B,1,0,0,15,05:21,38,18,20240411173012,299,"Apr 11, 2024",AS MONACO,FC BAYERN MUNICH
2023,299,172,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,0,15,05:21,39,18,20240411173036,299,"Apr 11, 2024",AS MONACO,FC BAYERN MUNICH
2023,299,188,MCO,P005985,"JAMES, MIKE",3FGA,Missed Three Pointer,0,-43,771,H,0,0,0,16,04:16,39,20,20240411173401,299,"Apr 11, 2024",AS MONACO,FC BAYERN MUNICH
2023,299,251,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,0,20,00:04,51,30,20240411174530,299,"Apr 11, 2024",AS MONACO,FC BAYERN MUNICH
2023,299,252,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,0,20,00:04,52,30,20240411174558,299,"Apr 11, 2024",AS MONACO,FC BAYERN MUNICH
2023,299,435,MCO,P005985,"JAMES, MIKE",2FGM,Two Pointer,2,-50,169,B,0,0,0,35,05:32,77,71,20240411183318,299,"Apr 11, 2024",AS MONACO,FC BAYERN MUNICH
2023,299,465,MCO,P005985,"JAMES, MIKE",2FGA,Missed Two Pointer,0,-62,219,B,0,0,0,38,02:49,80,75,20240411184004,299,"Apr 11, 2024",AS MONACO,FC BAYERN MUNICH
2023,299,481,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,0,39,01:47,82,79,20240411184303,299,"Apr 11, 2024",AS MONACO,FC BAYERN MUNICH
2023,299,490,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,0,39,01:07,83,79,20240411184714,299,"Apr 11, 2024",AS MONACO,FC BAYERN MUNICH
2023,299,491,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,0,39,01:07,84,79,20240411184733,299,"Apr 11, 2024",AS MONACO,FC BAYERN MUNICH
2023,299,495,MCO,P005985,"JAMES, MIKE",3FGA,Missed Three Pointer,0,-238,715,H,0,0,0,40,00:54,84,82,20240411184816,299,"Apr 11, 2024",AS MONACO,FC BAYERN MUNICH
2023,299,507,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,1,40,00:10,87,82,20240411185133,299,"Apr 11, 2024",AS MONACO,FC BAYERN MUNICH
2023,299,508,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,1,40,00:10,88,82,20240411185141,299,"Apr 11, 2024",AS MONACO,FC BAYERN MUNICH
2023,299,515,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,0,40,00:01,89,85,20240411185256,299,"Apr 11, 2024",AS MONACO,FC BAYERN MUNICH
2023,312,29,MCO,P005985,"JAMES, MIKE",3FGM,Three Pointer,3,-552,621,H,1,0,0,3,07:44,3,2,20240424170549,312,"Apr 24, 2024",AS MONACO,FENERBAHCE BEKO ISTANBUL
2023,312,68,MCO,P005985,"JAMES, MIKE",2FGM,Two Pointer,2,-345,12,D,0,1,0,6,04:29,18,6,20240424171345,312,"Apr 24, 2024",AS MONACO,FENERBAHCE BEKO ISTANBUL
2023,312,93,MCO,P005985,"JAMES, MIKE",3FGA,Missed Three Pointer,0,-363,696,H,0,0,0,8,02:34,21,10,20240424171644,312,"Apr 24, 2024",AS MONACO,FENERBAHCE BEKO ISTANBUL
2023,312,188,MCO,P005985,"JAMES, MIKE",2FGA,Missed Two Pointer,0,-12,100,B,0,0,0,17,03:41,37,27,20240424173622,312,"Apr 24, 2024",AS MONACO,FENERBAHCE BEKO ISTANBUL
2023,312,215,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,0,19,01:54,42,33,20240424174119,312,"Apr 24, 2024",AS MONACO,FENERBAHCE BEKO ISTANBUL
2023,312,227,MCO,P005985,"JAMES, MIKE",2FGM,Two Pointer,2,-43,131,B,0,0,0,20,00:31,46,37,20240424174338,312,"Apr 24, 2024",AS MONACO,FENERBAHCE BEKO ISTANBUL
2023,312,253,MCO,P005985,"JAMES, MIKE",3FGA,Missed Three Pointer,0,-545,508,H,0,0,0,22,08:04,47,39,20240424180444,312,"Apr 24, 2024",AS MONACO,FENERBAHCE BEKO ISTANBUL
2023,312,305,MCO,P005985,"JAMES, MIKE",2FGA,Missed Two Pointer,0,-351,345,F,0,0,0,26,04:18,50,45,20240424181401,312,"Apr 24, 2024",AS MONACO,FENERBAHCE BEKO ISTANBUL
2023,312,318,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,1,27,03:22,51,48,20240424181534,312,"Apr 24, 2024",AS MONACO,FENERBAHCE BEKO ISTANBUL
2023,312,319,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,1,27,03:22,52,48,20240424181549,312,"Apr 24, 2024",AS MONACO,FENERBAHCE BEKO ISTANBUL
2023,312,412,MCO,P005985,"JAMES, MIKE",2FGA,Missed Two Pointer,0,-414,188,F,0,0,0,28,02:02,52,51,20240424183530,312,"Apr 24, 2024",AS MONACO,FENERBAHCE BEKO ISTANBUL
2023,312,334,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,0,28,02:34,53,51,20240424182013,312,"Apr 24, 2024",AS MONACO,FENERBAHCE BEKO ISTANBUL
2023,312,335,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,0,28,02:34,54,51,20240424182022,312,"Apr 24, 2024",AS MONACO,FENERBAHCE BEKO ISTANBUL
2023,312,428,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,0,33,07:23,67,62,20240424183924,312,"Apr 24, 2024",AS MONACO,FENERBAHCE BEKO ISTANBUL
2023,312,429,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,0,33,07:23,68,62,20240424183936,312,"Apr 24, 2024",AS MONACO,FENERBAHCE BEKO ISTANBUL
2023,312,475,MCO,P005985,"JAMES, MIKE",3FGA,Missed Three Pointer,0,-150,790,H,0,0,0,37,03:57,74,67,20240424185120,312,"Apr 24, 2024",AS MONACO,FENERBAHCE BEKO ISTANBUL
2023,312,482,MCO,P005985,"JAMES, MIKE",3FGA,Missed Three Pointer,0,-37,796,H,0,0,0,37,03:19,74,70,20240424185345,312,"Apr 24, 2024",AS MONACO,FENERBAHCE BEKO ISTANBUL
2023,312,525,MCO,P005985,"JAMES, MIKE",2FGA,Missed Two Pointer,0,-56,144,B,0,0,0,40,00:10,81,81,20240424190336,312,"Apr 24, 2024",AS MONACO,FENERBAHCE BEKO ISTANBUL
2023,312,539,MCO,P005985,"JAMES, MIKE",2FGA,Missed Two Pointer,0,-31,526,F,0,0,0,41,04:40,81,81,20240424190930,312,"Apr 24, 2024",AS MONACO,FENERBAHCE BEKO ISTANBUL
2023,312,575,MCO,P005985,"JAMES, MIKE",2FGA,Missed Two Pointer,0,-432,169,F,0,0,0,44,01:03,86,94,20240424191716,312,"Apr 24, 2024",AS MONACO,FENERBAHCE BEKO ISTANBUL
2023,312,599,MCO,P005985,"JAMES, MIKE",2FGM,Two Pointer,2,-69,301,D,0,0,0,45,00:26,91,95,20240424192038,312,"Apr 24, 2024",AS MONACO,FENERBAHCE BEKO ISTANBUL
2023,312,608,MCO,P005985,"JAMES, MIKE",3FGA,Missed Three Pointer,0,-407,696,H,0,0,0,45,00:11,91,95,20240424192150,312,"Apr 24, 2024",AS MONACO,FENERBAHCE BEKO ISTANBUL
2023,316,21,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,1,1,09:05,5,0,20240426170203,316,"Apr 26, 2024",AS MONACO,FENERBAHCE BEKO ISTANBUL
2023,316,22,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,1,1,09:05,6,0,20240426170218,316,"Apr 26, 2024",AS MONACO,FENERBAHCE BEKO ISTANBUL
2023,316,26,MCO,P005985,"JAMES, MIKE",3FGM,Three Pointer,3,577,570,I,0,0,0,2,08:32,9,0,20240426170353,316,"Apr 26, 2024",AS MONACO,FENERBAHCE BEKO ISTANBUL
2023,316,35,MCO,P005985,"JAMES, MIKE",2FGA,Missed Two Pointer,0,263,238,E,0,0,0,3,07:43,9,0,20240426170705,316,"Apr 26, 2024",AS MONACO,FENERBAHCE BEKO ISTANBUL
2023,316,235,MCO,P005985,"JAMES, MIKE",3FGM,Three Pointer,3,-432,652,H,0,0,0,17,03:15,47,40,20240426174505,316,"Apr 26, 2024",AS MONACO,FENERBAHCE BEKO ISTANBUL
2023,316,263,MCO,P005985,"JAMES, MIKE",2FGA,Missed Two Pointer,0,-31,188,B,0,0,0,19,01:05,52,44,20240426175030,316,"Apr 26, 2024",AS MONACO,FENERBAHCE BEKO ISTANBUL
2023,316,278,MCO,P005985,"JAMES, MIKE",3FGA,Missed Three Pointer,0,50,740,I,0,0,0,20,00:16,54,47,20240426175424,316,"Apr 26, 2024",AS MONACO,FENERBAHCE BEKO ISTANBUL
2023,316,408,MCO,P005985,"JAMES, MIKE",2FGA,Missed Two Pointer,0,-31,232,D,0,0,0,31,09:46,65,74,20240426183818,316,"Apr 26, 2024",AS MONACO,FENERBAHCE BEKO ISTANBUL
2023,316,457,MCO,P005985,"JAMES, MIKE",2FGA,Missed Two Pointer,0,-357,62,D,0,0,0,34,06:28,74,75,20240426184809,316,"Apr 26, 2024",AS MONACO,FENERBAHCE BEKO ISTANBUL
2023,320,37,MCO,P005985,"JAMES, MIKE",3FGA,Missed Three Pointer,0,37,696,I,0,0,0,4,06:01,10,6,20240501175220,320,"May 01, 2024",FENERBAHCE BEKO ISTANBUL,AS MONACO
2023,320,71,MCO,P005985,"JAMES, MIKE",2FGM,Two Pointer,2,552,31,G,0,0,0,6,04:06,11,10,20240501175857,320,"May 01, 2024",FENERBAHCE BEKO ISTANBUL,AS MONACO
2023,320,77,MCO,P005985,"JAMES, MIKE",2FGM,Two Pointer,2,150,294,E,1,0,0,7,03:35,13,12,20240501175933,320,"May 01, 2024",FENERBAHCE BEKO ISTANBUL,AS MONACO
2023,320,84,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,1,0,0,7,03:35,13,13,20240501180012,320,"May 01, 2024",FENERBAHCE BEKO ISTANBUL,AS MONACO
2023,320,101,MCO,P005985,"JAMES, MIKE",2FGM,Two Pointer,2,25,269,E,0,0,0,9,01:40,18,18,20240501180246,320,"May 01, 2024",FENERBAHCE BEKO ISTANBUL,AS MONACO
2023,320,197,MCO,P005985,"JAMES, MIKE",2FGA,Missed Two Pointer,0,0,301,D,0,0,0,15,05:42,29,27,20240501182004,320,"May 01, 2024",FENERBAHCE BEKO ISTANBUL,AS MONACO
2023,320,280,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,0,19,01:06,43,37,20240501183817,320,"May 01, 2024",FENERBAHCE BEKO ISTANBUL,AS MONACO
2023,320,284,MCO,P005985,"JAMES, MIKE",3FGA,Missed Three Pointer,0,119,715,I,0,0,0,20,00:47,43,37,20240501183840,320,"May 01, 2024",FENERBAHCE BEKO ISTANBUL,AS MONACO
2023,320,297,MCO,P005985,"JAMES, MIKE",3FGA,Missed Three Pointer,0,-69,1304,J,0,0,0,20,00:01,47,40,20240501184310,320,"May 01, 2024",FENERBAHCE BEKO ISTANBUL,AS MONACO
2023,320,313,MCO,P005985,"JAMES, MIKE",3FGA,Missed Three Pointer,0,614,313,I,0,0,0,21,09:39,47,40,20240501185915,320,"May 01, 2024",FENERBAHCE BEKO ISTANBUL,AS MONACO
2023,320,364,MCO,P005985,"JAMES, MIKE",3FGM,Three Pointer,3,144,715,I,0,0,0,25,05:57,53,49,20240501190937,320,"May 01, 2024",FENERBAHCE BEKO ISTANBUL,AS MONACO
2023,320,371,MCO,P005985,"JAMES, MIKE",2FGA,Missed Two Pointer,0,150,232,E,0,0,0,25,05:47,53,49,20240501191119,320,"May 01, 2024",FENERBAHCE BEKO ISTANBUL,AS MONACO
2023,320,418,MCO,P005985,"JAMES, MIKE",2FGA,Missed Two Pointer,0,12,181,C,0,0,0,28,03:00,63,56,20240501192053,320,"May 01, 2024",FENERBAHCE BEKO ISTANBUL,AS MONACO
2023,320,558,MCO,P005985,"JAMES, MIKE",2FGA,Missed Two Pointer,0,294,539,G,0,0,0,39,01:32,87,78,20240501195325,320,"May 01, 2024",FENERBAHCE BEKO ISTANBUL,AS MONACO
2023,320,570,MCO,P005985,"JAMES, MIKE",3FGA,Missed Three Pointer,0,439,633,I,0,0,0,40,00:21,89,78,20240501195438,320,"May 01, 2024",FENERBAHCE BEKO ISTANBUL,AS MONACO
2023,324,11,MCO,P005985,"JAMES, MIKE",2FGM,Two Pointer,2,257,370,G,0,1,0,2,08:54,0,4,20240503174750,324,"May 03, 2024",FENERBAHCE BEKO ISTANBUL,AS MONACO
2023,324,24,MCO,P005985,"JAMES, MIKE",3FGA,Missed Three Pointer,0,683,138,I,0,0,0,3,07:22,2,4,20240503174947,324,"May 03, 2024",FENERBAHCE BEKO ISTANBUL,AS MONACO
2023,324,61,MCO,P005985,"JAMES, MIKE",2FGA,Missed Two Pointer,0,-533,-12,F,0,0,0,6,04:33,6,4,20240503175617,324,"May 03, 2024",FENERBAHCE BEKO ISTANBUL,AS MONACO
2023,324,93,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,0,8,02:52,12,5,20240503180217,324,"May 03, 2024",FENERBAHCE BEKO ISTANBUL,AS MONACO
2023,324,121,MCO,P005985,"JAMES, MIKE",2FGM,Two Pointer,2,75,213,C,0,0,0,10,00:58,15,11,20240503180558,324,"May 03, 2024",FENERBAHCE BEKO ISTANBUL,AS MONACO
2023,324,124,MCO,P005985,"JAMES, MIKE",3FGA,Missed Three Pointer,0,62,721,I,0,0,0,10,00:29,15,11,20240503180626,324,"May 03, 2024",FENERBAHCE BEKO ISTANBUL,AS MONACO
2023,324,154,MCO,P005985,"JAMES, MIKE",2FGM,Two Pointer,2,345,382,G,0,0,0,13,07:52,21,15,20240503181558,324,"May 03, 2024",FENERBAHCE BEKO ISTANBUL,AS MONACO
2023,324,188,MCO,P005985,"JAMES, MIKE",3FGA,Missed Three Pointer,0,213,690,I,0,0,0,15,05:09,24,21,20240503182156,324,"May 03, 2024",FENERBAHCE BEKO ISTANBUL,AS MONACO
2023,324,267,MCO,P005985,"JAMES, MIKE",3FGA,Missed Three Pointer,0,12,696,I,0,0,0,20,00:02,33,30,20240503183422,324,"May 03, 2024",FENERBAHCE BEKO ISTANBUL,AS MONACO
2023,324,279,MCO,P005985,"JAMES, MIKE",3FGA,Missed Three Pointer,0,-608,432,H,0,0,0,21,09:34,33,30,20240503185007,324,"May 03, 2024",FENERBAHCE BEKO ISTANBUL,AS MONACO
2023,324,307,MCO,P005985,"JAMES, MIKE",2FGA,Missed Two Pointer,0,163,188,E,0,0,0,24,06:45,39,36,20240503185424,324,"May 03, 2024",FENERBAHCE BEKO ISTANBUL,AS MONACO
2023,324,354,MCO,P005985,"JAMES, MIKE",2FGA,Missed Two Pointer,0,-87,457,F,0,0,0,28,02:40,44,48,20240503190206,324,"May 03, 2024",FENERBAHCE BEKO ISTANBUL,AS MONACO
